DP03_0062E,state,zip code tabulation area,,,,,
83289,34,7094,,,,,
37037,34,7104,,,,,
89287,34,7302,,,,,
54133,34,7307,,,,,
75729,34,7403,,,,,
161761,34,7423,,,,,
93936,34,7430,,,,,
47262,34,7504,,,,,
100124,34,7006,,,,,
55098,34,7011,,,,,
91554,34,7020,,,,,
61343,34,7032,,,,,
87870,34,7035,,,,,
58316,34,7036,,,,,
78412,34,7042,,,,,
89151,34,7052,,,,,
87410,34,7067,,,,,
228726,34,7078,,,,,
40182,34,7087,,,,,
46724,34,7093,,,,,
44270,34,7201,,,,,
54009,34,7305,,,,,
69788,34,7419,,,,,
115797,34,7436,,,,,
152305,34,7481,,,,,
78478,34,7506,,,,,
87763,34,7647,,,,,
135173,34,7649,,,,,
99795,34,7675,,,,,
84042,33,3229,,,,,
56979,33,3243,,,,,
58302,33,3263,,,,,
60583,33,3444,,,,,
51447,33,3448,,,,,
70298,33,3464,,,,,
86053,33,3466,,,,,
61375,33,3608,,,,,
24694,33,3765,,,,,
47040,33,3773,,,,,
58194,33,3816,,,,,
29634,33,3830,,,,,
44361,33,3235,,,,,
70947,33,3237,,,,,
47375,33,3262,,,,,
41175,33,3264,,,,,
32917,33,3597,,,,,
192759,33,3604,,,,,
46618,33,3740,,,,,
73393,33,3746,,,,,
NA,33,3754,,,,,
82083,33,3823,,,,,
77857,33,3847,,,,,
51364,33,3850,,,,,
59514,33,3851,,,,,
73448,33,3861,,,,,
47679,33,3871,,,,,
14393,33,3890,,,,,
28993,23,3910,,,,,
9922,23,3911,,,,,
46359,23,4217,,,,,
92784,23,4105,,,,,
110000,23,4110,,,,,
80741,23,4222,,,,,
NA,23,4228,,,,,
47068,23,4252,,,,,
55000,23,4284,,,,,
42708,23,4410,,,,,
48681,23,4419,,,,,
42344,23,4427,,,,,
41458,23,4441,,,,,
34280,23,4457,,,,,
36902,23,4460,,,,,
29821,23,4922,,,,,
45102,23,4930,,,,,
36667,23,4939,,,,,
32734,23,4941,,,,,
30357,23,4958,,,,,
39348,23,4966,,,,,
44485,23,4967,,,,,
44097,23,4970,,,,,
51339,23,4978,,,,,
41523,23,4981,,,,,
55429,23,4342,,,,,
59125,23,4347,,,,,
64776,23,4351,,,,,
58140,23,4357,,,,,
37667,23,4406,,,,,
54840,23,4001,,,,,
39583,2,99561,,,,,
75833,2,99564,,,,,
61020,2,99573,,,,,
66950,2,99576,,,,,
27500,2,99590,,,,,
35938,2,99604,,,,,
60598,2,99702,,,,,
90250,2,99743,,,,,
38125,2,99776,,,,,
39318,53,99103,,,,,
27753,53,99163,,,,,
36995,53,99343,,,,,
62708,53,99003,,,,,
30500,2,99730,,,,,
73205,2,99737,,,,,
41655,53,99012,,,,,
65518,53,99016,,,,,
27279,2,99683,,,,,
17708,2,99691,,,,,
34799,53,99166,,,,,
50750,53,99176,,,,,
52404,53,99179,,,,,
49904,2,99663,,,,,
26250,2,99630,,,,,
53125,2,99637,,,,,
38529,2,99658,,,,,
33462,2,99671,,,,,
25625,2,99679,,,,,
31250,2,99681,,,,,
47500,2,99684,,,,,
57651,2,99688,,,,,
56563,2,99694,,,,,
75502,25,1007,,,,,
50045,25,1020,,,,,
74948,25,1030,,,,,
71490,25,1034,,,,,
75313,25,1035,,,,,
69435,25,1053,,,,,
67786,25,1057,,,,,
51732,25,1082,,,,,
54042,25,1085,,,,,
27396,25,1088,,,,,
34213,25,1104,,,,,
96913,25,1106,,,,,
53900,25,1226,,,,,
60104,25,1255,,,,,
60625,25,1258,,,,,
46138,25,1301,,,,,
48542,25,1339,,,,,
61594,25,1370,,,,,
54208,25,1375,,,,,
83333,25,1452,,,,,
71146,25,1464,,,,,
68875,25,1474,,,,,
74195,25,1501,,,,,
94712,25,1503,,,,,
73586,25,1504,,,,,
61796,25,1510,,,,,
NA,25,1003,,,,,
48750,53,98610,,,,,
50497,53,98617,,,,,
40227,53,98619,,,,,
NA,53,98641,,,,,
37368,53,98651,,,,,
67393,53,98671,,,,,
68630,53,98022,,,,,
66438,53,98023,,,,,
71283,53,98026,,,,,
96507,53,98027,,,,,
95321,53,98029,,,,,
60143,53,98036,,,,,
70154,53,98056,,,,,
80864,53,98058,,,,,
81461,53,98070,,,,,
96130,53,98110,,,,,
84254,53,98117,,,,,
62385,53,98119,,,,,
55897,53,98121,,,,,
73858,53,98155,,,,,
53750,41,97127,,,,,
54093,41,97031,,,,,
65278,41,97137,,,,,
35588,41,97324,,,,,
23333,41,97057,,,,,
71190,41,97086,,,,,
83410,41,97089,,,,,
NA,41,97208,,,,,
67213,41,97239,,,,,
50168,41,97317,,,,,
42068,41,97322,,,,,
58750,41,97369,,,,,
NA,41,97373,,,,,
NA,41,97384,,,,,
34107,41,97388,,,,,
45095,41,97471,,,,,
NA,41,97494,,,,,
38832,41,97495,,,,,
21890,6,95585,,,,,
47031,6,95615,,,,,
64139,6,95692,,,,,
93347,6,95742,,,,,
44960,6,95961,,,,,
82745,6,95121,,,,,
54777,6,95461,,,,,
41978,6,95542,,,,,
55653,6,95543,,,,,
52917,6,95547,,,,,
56136,6,95549,,,,,
37868,6,95554,,,,,
29653,6,95558,,,,,
51953,6,95565,,,,,
50833,6,95568,,,,,
37487,6,95605,,,,,
80989,6,95618,,,,,
59018,6,95665,,,,,
69983,6,95677,,,,,
60905,6,95691,,,,,
73188,6,95625,,,,,
76814,53,98001,,,,,
48139,53,98273,,,,,
54393,53,98277,,,,,
63750,53,98283,,,,,
74705,53,98290,,,,,
62960,53,98294,,,,,
32098,53,98320,,,,,
60492,53,98328,,,,,
8787,53,98330,,,,,
66548,53,98365,,,,,
45507,53,98368,,,,,
65072,53,98387,,,,,
66818,53,98396,,,,,
30591,53,98402,,,,,
50960,53,98133,,,,,
35749,53,98101,,,,,
57740,53,98106,,,,,
46618,53,98148,,,,,
60190,53,98178,,,,,
85750,53,98199,,,,,
41028,53,98201,,,,,
46800,53,98204,,,,,
75322,53,98205,,,,,
71375,53,98232,,,,,
45074,53,98238,,,,,
32034,53,98241,,,,,
61349,53,98247,,,,,
46014,53,98591,,,,,
29063,53,98602,,,,,
37786,53,98631,,,,,
38750,53,98635,,,,,
37670,53,98644,,,,,
45833,53,98650,,,,,
28750,53,98673,,,,,
53811,53,98802,,,,,
39539,53,98812,,,,,
41250,53,98823,,,,,
47016,53,98826,,,,,
51563,53,98843,,,,,
35313,53,98850,,,,,
43143,53,98858,,,,,
44948,53,98862,,,,,
67105,53,98923,,,,,
49779,53,98933,,,,,
33397,53,98938,,,,,
38983,53,98951,,,,,
54351,53,98953,,,,,
48931,53,98003,,,,,
83296,53,98021,,,,,
49736,53,98032,,,,,
97593,53,98038,,,,,
111533,53,98053,,,,,
63150,53,98068,,,,,
64925,53,98249,,,,,
74294,53,98272,,,,,
105065,53,98033,,,,,
123328,53,98040,,,,,
77143,53,98164,,,,,
60216,53,98240,,,,,
62813,25,2538,,,,,
62109,25,2630,,,,,
45900,25,2639,,,,,
44250,25,2670,,,,,
30143,25,2723,,,,,
68125,25,2725,,,,,
98612,44,2806,,,,,
66325,44,2816,,,,,
75980,44,2828,,,,,
67104,44,2832,,,,,
57885,44,2838,,,,,
72694,44,2864,,,,,
63767,44,2878,,,,,
76250,44,2892,,,,,
49939,44,2893,,,,,
39329,44,2895,,,,,
56758,44,2910,,,,,
42346,44,2914,,,,,
53591,44,2915,,,,,
89256,44,2921,,,,,
54948,44,2919,,,,,
83534,25,2019,,,,,
128446,25,2052,,,,,
109167,25,2061,,,,,
91573,25,2066,,,,,
127614,25,2071,,,,,
85419,25,2116,,,,,
44730,25,2124,,,,,
78631,25,2132,,,,,
66627,25,2143,,,,,
43155,25,2150,,,,,
72018,25,2155,,,,,
58049,25,2169,,,,,
62836,25,2189,,,,,
64653,25,2191,,,,,
95938,25,2199,,,,,
99318,25,2043,,,,,
98182,25,2048,,,,,
93231,25,2050,,,,,
73838,25,2062,,,,,
68474,25,2072,,,,,
121780,25,2110,,,,,
57566,25,2113,,,,,
51911,25,2122,,,,,
41507,25,2125,,,,,
45614,25,2128,,,,,
66495,25,2139,,,,,
70455,25,2140,,,,,
52825,25,2148,,,,,
61744,25,2152,,,,,
78509,25,2190,,,,,
62085,25,2302,,,,,
51761,50,5450,,,,,
68710,50,5462,,,,,
61250,50,5463,,,,,
51420,50,5655,,,,,
29836,50,5656,,,,,
39750,50,5681,,,,,
39914,50,5735,,,,,
120474,51,20151,,,,,
128208,51,20165,,,,,
104744,51,20170,,,,,
134409,51,20171,,,,,
92830,51,20190,,,,,
82135,51,20198,,,,,
101495,24,20613,,,,,
52054,24,20628,,,,,
153750,24,20630,,,,,
97750,24,20632,,,,,
122986,24,20639,,,,,
107750,24,20675,,,,,
125821,24,20677,,,,,
103409,24,20693,,,,,
63484,24,20708,,,,,
43740,24,20710,,,,,
60908,24,20746,,,,,
57267,24,20783,,,,,
56477,24,20839,,,,,
148359,24,20841,,,,,
85909,24,20879,,,,,
68444,24,20904,,,,,
162721,24,20759,,,,,
59045,24,20762,,,,,
90114,24,20765,,,,,
95807,24,20774,,,,,
86136,24,20779,,,,,
65893,24,20781,,,,,
62336,24,20785,,,,,
101667,24,20837,,,,,
98111,24,20853,,,,,
78776,24,20886,,,,,
94570,24,20695,,,,,
67580,24,20706,,,,,
46866,24,20712,,,,,
103230,24,20723,,,,,
60090,24,20737,,,,,
80119,24,20764,,,,,
123460,24,20769,,,,,
56598,24,20782,,,,,
58507,24,20784,,,,,
186875,24,20818,,,,,
83141,24,20851,,,,,
126297,24,20855,,,,,
55512,11,20002,,,,,
30771,51,24501,,,,,
40433,51,24521,,,,,
46505,51,24526,,,,,
42404,51,24530,,,,,
30302,51,24534,,,,,
51477,51,24536,,,,,
36607,51,24539,,,,,
32011,51,24566,,,,,
37228,51,24571,,,,,
34141,51,24363,,,,,
34313,51,24283,,,,,
35089,51,24319,,,,,
42917,51,24324,,,,,
30678,51,24370,,,,,
73722,24,21713,,,,,
80625,24,21718,,,,,
44659,24,21750,,,,,
74458,24,21756,,,,,
91431,24,21758,,,,,
51806,24,21766,,,,,
53015,24,21822,,,,,
58902,24,21830,,,,,
44375,24,21861,,,,,
33125,24,21866,,,,,
NA,24,21902,,,,,
23750,24,21540,,,,,
47847,24,21557,,,,,
88886,24,21617,,,,,
69076,24,21623,,,,,
2499,24,21930,,,,,
63125,24,21864,,,,,
24637,24,21865,,,,,
48917,24,21869,,,,,
64844,24,21874,,,,,
49788,24,21231,,,,,
53750,24,21156,,,,,
70460,24,21208,,,,,
35620,24,21215,,,,,
50459,24,21221,,,,,
69508,24,21236,,,,,
84636,24,21401,,,,,
108908,24,21774,,,,,
69244,24,21787,,,,,
53888,24,21801,,,,,
55689,24,21842,,,,,
52583,24,21856,,,,,
73611,24,21915,,,,,
83664,24,21917,,,,,
51726,24,21624,,,,,
39821,24,21632,,,,,
89078,24,21638,,,,,
81250,24,21644,,,,,
62266,24,21671,,,,,
33214,24,21672,,,,,
63965,24,21811,,,,,
53235,24,21849,,,,,
37480,24,21851,,,,,
59091,24,21862,,,,,
48065,24,21875,,,,,
64145,51,23883,,,,,
45769,51,23888,,,,,
49583,51,23894,,,,,
71827,51,23898,,,,,
44453,51,23308,,,,,
69398,51,23323,,,,,
54717,51,23325,,,,,
27847,51,23350,,,,,
39900,51,23410,,,,,
43383,51,23415,,,,,
31500,51,23427,,,,,
40917,51,23441,,,,,
61735,51,23452,,,,,
84392,51,23457,,,,,
17294,13,30822,,,,,
19016,13,30821,,,,,
97853,13,30004,,,,,
35096,13,30032,,,,,
79614,13,30306,,,,,
29346,13,30311,,,,,
22400,13,30314,,,,,
NA,13,30322,,,,,
43068,13,30340,,,,,
54082,13,30346,,,,,
45074,13,30349,,,,,
54952,13,30350,,,,,
43438,13,30410,,,,,
28088,13,30420,,,,,
24877,13,30442,,,,,
29044,13,30445,,,,,
35284,13,30450,,,,,
53046,13,30543,,,,,
38273,13,30546,,,,,
NA,13,30581,,,,,
56383,13,30622,,,,,
71603,13,30641,,,,,
36372,13,30648,,,,,
40318,13,30655,,,,,
20536,13,30664,,,,,
33844,13,30711,,,,,
24516,13,30803,,,,,
31369,13,30627,,,,,
57941,13,30740,,,,,
34944,13,30741,,,,,
62955,13,30750,,,,,
32891,13,30753,,,,,
39675,13,30814,,,,,
56282,13,30002,,,,,
51891,13,30011,,,,,
59486,13,30033,,,,,
82619,13,30040,,,,,
69238,13,30043,,,,,
27478,13,30079,,,,,
45951,13,30104,,,,,
50500,13,30106,,,,,
44186,13,30121,,,,,
46883,13,30122,,,,,
34280,13,30182,,,,,
54698,13,30184,,,,,
67639,13,30187,,,,,
75732,13,30189,,,,,
62668,13,30527,,,,,
37393,13,30528,,,,,
41370,13,30529,,,,,
34772,13,30531,,,,,
51976,13,30534,,,,,
37813,13,30538,,,,,
34684,13,30540,,,,,
22368,13,30562,,,,,
46343,13,30563,,,,,
63588,13,30620,,,,,
69865,13,30621,,,,,
56729,13,30183,,,,,
77598,12,33301,,,,,
48214,12,33304,,,,,
42576,12,33401,,,,,
37974,12,33407,,,,,
62974,12,33410,,,,,
39330,12,33442,,,,,
36473,12,33461,,,,,
67680,12,33019,,,,,
89963,12,33029,,,,,
69856,12,33042,,,,,
51354,12,33065,,,,,
66471,12,33458,,,,,
77606,12,33486,,,,,
87340,12,33498,,,,,
52820,12,33511,,,,,
42296,12,33534,,,,,
28863,12,33815,,,,,
43607,12,33839,,,,,
32786,12,33848,,,,,
53021,12,33851,,,,,
36891,12,33865,,,,,
39423,12,33880,,,,,
35905,12,33881,,,,,
45709,12,33905,,,,,
45845,12,33909,,,,,
61184,12,33914,,,,,
37308,12,33930,,,,,
46649,12,33955,,,,,
46994,12,33956,,,,,
57568,12,33972,,,,,
49186,12,33983,,,,,
46322,12,33169,,,,,
49164,12,33309,,,,,
39161,12,33319,,,,,
42413,12,33321,,,,,
41328,12,33403,,,,,
34685,12,33404,,,,,
78679,12,33418,,,,,
39672,12,33435,,,,,
37322,12,33440,,,,,
51582,12,33455,,,,,
25027,12,33476,,,,,
75854,12,33477,,,,,
98433,12,33478,,,,,
43389,12,33527,,,,,
52113,12,33585,,,,,
34640,12,33597,,,,,
32832,12,33603,,,,,
28793,12,33613,,,,,
53462,12,33621,,,,,
94690,12,33626,,,,,
44333,12,33782,,,,,
45980,12,33803,,,,,
34517,12,33805,,,,,
39954,12,33907,,,,,
57495,12,33912,,,,,
59972,12,33920,,,,,
57432,12,33928,,,,,
37735,12,33936,,,,,
64024,12,34683,,,,,
35557,12,34690,,,,,
46504,12,34758,,,,,
27935,12,34946,,,,,
46422,12,34957,,,,,
76325,12,34990,,,,,
40578,12,34613,,,,,
52967,12,34614,,,,,
67366,12,34639,,,,,
45000,12,34654,,,,,
50967,12,34746,,,,,
102131,12,34786,,,,,
31190,12,34947,,,,,
55180,12,34949,,,,,
68829,12,34105,,,,,
53800,12,34135,,,,,
9979,12,34137,,,,,
72418,12,34145,,,,,
31038,12,34207,,,,,
34691,12,34741,,,,,
41043,12,34748,,,,,
45261,12,34759,,,,,
60611,12,34771,,,,,
49391,12,34984,,,,,
68649,12,34134,,,,,
39596,12,34237,,,,,
75678,12,34103,,,,,
70119,12,34110,,,,,
58853,12,34120,,,,,
93151,12,34201,,,,,
45739,12,34203,,,,,
40125,12,34205,,,,,
42852,12,34221,,,,,
30000,12,34449,,,,,
36003,12,34601,,,,,
69583,12,34747,,,,,
40998,12,34788,,,,,
54260,12,34997,,,,,
42214,12,34429,,,,,
45750,12,34607,,,,,
53037,12,34209,,,,,
71815,12,34241,,,,,
21818,12,34661,,,,,
52906,12,34945,,,,,
NA,12,34101,,,,,
41250,12,34140,,,,,
85521,12,34211,,,,,
81892,12,34212,,,,,
44023,12,34269,,,,,
50682,12,34288,,,,,
43250,12,34289,,,,,
52953,12,34291,,,,,
NA,12,34445,,,,,
56648,12,34604,,,,,
64107,12,34637,,,,,
33864,1,35951,,,,,
32451,1,35957,,,,,
33699,1,35963,,,,,
40673,1,35972,,,,,
31042,47,37301,,,,,
19671,47,37305,,,,,
44053,47,37308,,,,,
36696,47,37810,,,,,
32263,47,37811,,,,,
38720,47,37814,,,,,
54213,47,37828,,,,,
33191,47,37857,,,,,
31567,47,37870,,,,,
34348,47,37902,,,,,
9352,47,37915,,,,,
49688,47,37719,,,,,
30708,47,37724,,,,,
42104,47,37725,,,,,
43451,47,37777,,,,,
40179,47,37820,,,,,
51076,47,37829,,,,,
43179,47,37843,,,,,
52407,47,37860,,,,,
35766,47,37862,,,,,
37689,47,37872,,,,,
49094,47,37877,,,,,
39399,47,37882,,,,,
36605,47,37914,,,,,
113696,47,37027,,,,,
58328,47,37035,,,,,
61711,47,37046,,,,,
34426,47,37050,,,,,
40632,47,37055,,,,,
42098,47,37058,,,,,
50998,47,37066,,,,,
29000,47,37078,,,,,
36750,47,37130,,,,,
36911,47,37166,,,,,
39969,47,37178,,,,,
36529,47,37186,,,,,
61186,47,37188,,,,,
46068,47,37189,,,,,
15819,47,37228,,,,,
35036,47,37329,,,,,
33365,47,37338,,,,,
37039,47,37345,,,,,
42468,47,37347,,,,,
39386,47,37352,,,,,
32406,47,37354,,,,,
33328,47,37356,,,,,
45781,47,37360,,,,,
38646,47,37361,,,,,
77199,47,37377,,,,,
39696,47,37380,,,,,
39626,47,37381,,,,,
42446,47,37388,,,,,
40429,47,37398,,,,,
30167,47,37403,,,,,
39748,47,37412,,,,,
39013,47,37604,,,,,
32795,47,37643,,,,,
57570,47,37663,,,,,
36679,47,37729,,,,,
84035,21,40014,,,,,
70905,21,40022,,,,,
29044,21,40115,,,,,
48393,21,40119,,,,,
31324,21,40155,,,,,
45831,21,40160,,,,,
19219,21,40171,,,,,
51786,21,40178,,,,,
15809,21,40203,,,,,
67720,21,40205,,,,,
94340,21,40245,,,,,
30044,21,40313,,,,,
47647,21,40011,,,,,
49638,21,40013,,,,,
65428,21,40031,,,,,
42361,21,40040,,,,,
41250,21,40062,,,,,
51492,21,40065,,,,,
74344,21,40067,,,,,
43110,21,40068,,,,,
45825,21,40143,,,,,
40000,21,40176,,,,,
64130,21,40207,,,,,
26712,21,40212,,,,,
41204,21,40217,,,,,
34177,21,40218,,,,,
57513,21,40222,,,,,
68551,21,40223,,,,,
80538,21,40241,,,,,
60168,21,40242,,,,,
61266,21,40291,,,,,
NA,21,40334,,,,,
31505,21,40337,,,,,
42184,21,40359,,,,,
42557,21,40361,,,,,
32396,21,40813,,,,,
28523,21,40826,,,,,
9434,21,40830,,,,,
44615,21,40840,,,,,
46111,21,40870,,,,,
37321,21,40873,,,,,
36324,21,40316,,,,,
27500,21,40336,,,,,
54138,21,40006,,,,,
33692,21,40019,,,,,
35521,21,40036,,,,,
47925,21,40078,,,,,
55469,21,40109,,,,,
42112,21,40118,,,,,
23289,21,40211,,,,,
40359,21,40214,,,,,
52170,21,40220,,,,,
51169,21,40229,,,,,
61263,21,40243,,,,,
41771,21,40348,,,,,
50308,21,40356,,,,,
33606,21,40409,,,,,
35075,21,40440,,,,,
14044,21,40445,,,,,
34375,39,43217,,,,,
45473,39,43311,,,,,
43794,39,43316,,,,,
37341,39,43343,,,,,
51750,39,43442,,,,,
51389,39,43457,,,,,
39655,39,43612,,,,,
43879,39,43947,,,,,
42107,39,43055,,,,,
81731,39,43061,,,,,
78009,39,43066,,,,,
44004,39,43078,,,,,
69697,39,43002,,,,,
65642,39,43011,,,,,
50682,39,43014,,,,,
57663,39,43019,,,,,
71121,39,43031,,,,,
98275,39,43035,,,,,
64222,39,43040,,,,,
54597,39,43056,,,,,
66235,39,43062,,,,,
113154,39,43065,,,,,
55875,39,43072,,,,,
67684,39,43081,,,,,
58853,39,43110,,,,,
59130,39,43125,,,,,
60473,39,43136,,,,,
41359,39,43137,,,,,
39583,39,43963,,,,,
64018,39,43001,,,,,
27940,39,43008,,,,,
96685,39,43017,,,,,
115372,39,43021,,,,,
45772,39,43071,,,,,
52035,39,43080,,,,,
76330,39,43085,,,,,
31964,39,43101,,,,,
61414,39,43102,,,,,
57313,39,43154,,,,,
37083,39,43156,,,,,
27011,39,43157,,,,,
38901,39,43206,,,,,
42169,39,43953,,,,,
17625,39,43210,,,,,
65536,39,43356,,,,,
45724,39,43534,,,,,
62183,39,43537,,,,,
39167,39,43543,,,,,
46792,39,43545,,,,,
55748,39,43558,,,,,
72818,39,43560,,,,,
24913,39,43608,,,,,
45780,39,43613,,,,,
39448,39,43615,,,,,
40952,39,43716,,,,,
36054,39,43723,,,,,
38785,39,43724,,,,,
35594,39,43756,,,,,
27063,39,43766,,,,,
62426,18,46150,,,,,
58524,18,46168,,,,,
51375,18,46172,,,,,
32770,18,46203,,,,,
28149,18,46222,,,,,
33079,18,46224,,,,,
36163,18,46226,,,,,
59786,18,46228,,,,,
66496,18,46231,,,,,
41354,18,46254,,,,,
42400,18,46260,,,,,
108654,18,46278,,,,,
59345,18,46031,,,,,
61808,18,46034,,,,,
NA,18,46047,,,,,
55000,18,46050,,,,,
51106,18,46076,,,,,
75890,18,46112,,,,,
62299,18,46113,,,,,
42408,18,46120,,,,,
56389,18,46166,,,,,
43464,18,46173,,,,,
44804,18,46176,,,,,
66566,18,46184,,,,,
27664,18,46218,,,,,
61907,18,46220,,,,,
48103,18,46614,,,,,
45482,18,46617,,,,,
58990,18,46635,,,,,
51387,18,46737,,,,,
48125,18,46573,,,,,
46934,18,46637,,,,,
25399,18,46320,,,,,
48431,18,46536,,,,,
55938,18,46914,,,,,
50071,18,46052,,,,,
50176,18,46147,,,,,
64520,18,46060,,,,,
45835,18,46580,,,,,
45452,18,46501,,,,,
45455,18,46746,,,,,
44712,18,46994,,,,,
54464,18,46049,,,,,
44975,18,46135,,,,,
82434,18,46236,,,,,
56208,18,46319,,,,,
45329,18,46221,,,,,
39447,18,46227,,,,,
43894,18,46268,,,,,
41159,18,46324,,,,,
50333,18,46349,,,,,
49816,18,46368,,,,,
34522,18,46374,,,,,
74234,18,46377,,,,,
69673,18,46385,,,,,
35976,18,46408,,,,,
NA,18,46502,,,,,
63355,18,46510,,,,,
90775,18,46530,,,,,
118146,26,48306,,,,,
56688,26,48418,,,,,
97699,26,48331,,,,,
75590,26,48381,,,,,
43839,26,48470,,,,,
57223,26,48108,,,,,
59284,26,48117,,,,,
47466,26,48127,,,,,
57080,26,48134,,,,,
65477,26,48173,,,,,
25641,26,48218,,,,,
41726,26,48198,,,,,
23070,26,48207,,,,,
24836,26,48210,,,,,
34982,26,48219,,,,,
61070,26,48346,,,,,
70750,26,48356,,,,,
81058,26,48360,,,,,
75724,26,48362,,,,,
39931,26,48427,,,,,
29297,26,48437,,,,,
81830,26,48438,,,,,
64212,26,48439,,,,,
77952,26,48440,,,,,
85885,26,48042,,,,,
72157,26,48005,,,,,
59000,26,48027,,,,,
35709,26,48060,,,,,
59453,26,48064,,,,,
64809,26,48067,,,,,
56035,26,48075,,,,,
47188,26,48097,,,,,
116049,26,48098,,,,,
50613,26,48104,,,,,
63182,26,48892,,,,,
37954,26,48912,,,,,
51109,26,48446,,,,,
79760,26,48462,,,,,
52242,26,48463,,,,,
50521,26,48464,,,,,
38189,26,48467,,,,,
42240,26,48469,,,,,
23235,26,48505,,,,,
60488,26,48611,,,,,
38758,26,48612,,,,,
43021,26,48613,,,,,
44668,26,48615,,,,,
44627,26,48618,,,,,
50859,26,48619,,,,,
42263,26,48723,,,,,
43828,26,48628,,,,,
50514,26,48657,,,,,
47240,26,48727,,,,,
42750,26,48729,,,,,
38523,26,48730,,,,,
NA,26,48743,,,,,
36042,26,48750,,,,,
32438,26,48766,,,,,
52579,26,48813,,,,,
54167,46,57256,,,,,
41397,46,57042,,,,,
61705,46,57035,,,,,
43100,46,57037,,,,,
NA,46,57041,,,,,
56250,46,57046,,,,,
77813,46,57055,,,,,
42375,46,57070,,,,,
55972,46,57072,,,,,
46071,46,57076,,,,,
35361,46,57104,,,,,
56250,46,57223,,,,,
46824,46,57231,,,,,
37188,46,57262,,,,,
58177,46,57018,,,,,
57283,46,57025,,,,,
54248,46,57105,,,,,
46354,46,57213,,,,,
60313,46,57216,,,,,
50288,46,57260,,,,,
44688,46,57315,,,,,
33393,46,57329,,,,,
54643,46,57017,,,,,
64167,46,57465,,,,,
35036,30,59538,,,,,
75083,30,59544,,,,,
36250,30,59008,,,,,
39917,30,59024,,,,,
31761,30,59027,,,,,
41336,30,59041,,,,,
48750,30,59344,,,,,
28796,30,59414,,,,,
31382,30,59416,,,,,
28125,30,59444,,,,,
29531,30,59462,,,,,
41500,30,59465,,,,,
41875,30,59483,,,,,
40156,30,59520,,,,,
40785,30,59522,,,,,
38750,30,59535,,,,,
49198,30,59601,,,,,
80720,30,59643,,,,,
34595,30,59711,,,,,
44375,30,59001,,,,,
38750,30,59002,,,,,
42759,30,59011,,,,,
59682,30,59019,,,,,
53438,30,59026,,,,,
34488,30,59034,,,,,
46184,30,59035,,,,,
35380,30,59046,,,,,
43125,30,59070,,,,,
37604,30,59072,,,,,
40208,30,59074,,,,,
42917,30,59077,,,,,
34861,30,59089,,,,,
35114,30,59324,,,,,
37470,30,59327,,,,,
36250,30,59349,,,,,
46875,46,57014,,,,,
44063,46,57021,,,,,
52143,46,57073,,,,,
75625,46,57218,,,,,
31518,46,57237,,,,,
45536,46,57241,,,,,
37813,46,57217,,,,,
NA,46,57541,,,,,
40000,46,57601,,,,,
42271,46,57754,,,,,
43542,46,57646,,,,,
67500,46,57755,,,,,
69306,46,57242,,,,,
70313,46,57245,,,,,
59167,46,57246,,,,,
67969,46,57264,,,,,
52604,46,57278,,,,,
55781,46,57322,,,,,
50227,46,57349,,,,,
46818,46,57370,,,,,
32625,46,57455,,,,,
50250,46,57544,,,,,
34063,46,57649,,,,,
42344,46,57724,,,,,
30045,46,57794,,,,,
66211,46,57005,,,,,
40000,46,57359,,,,,
62024,46,57427,,,,,
42500,46,57448,,,,,
47250,46,57522,,,,,
44167,46,57269,,,,,
NA,46,57117,,,,,
NA,46,57197,,,,,
63438,46,57429,,,,,
NA,46,57439,,,,,
28958,46,57630,,,,,
19219,46,57639,,,,,
NA,46,57741,,,,,
NA,46,57776,,,,,
49375,46,57782,,,,,
95417,46,57236,,,,,
54038,46,57016,,,,,
63375,46,57054,,,,,
70987,46,57110,,,,,
28125,46,57270,,,,,
50200,46,57276,,,,,
46000,46,57312,,,,,
31000,46,57323,,,,,
50179,46,57328,,,,,
40156,46,57332,,,,,
37917,46,57335,,,,,
31250,46,57342,,,,,
62250,46,57344,,,,,
57500,46,57348,,,,,
32500,46,57358,,,,,
19792,46,57361,,,,,
51071,46,57385,,,,,
23750,46,57422,,,,,
43056,46,57468,,,,,
48451,17,60458,,,,,
54070,17,60435,,,,,
56018,17,60459,,,,,
54902,17,60465,,,,,
76173,17,60468,,,,,
52724,17,60469,,,,,
71940,17,60538,,,,,
71824,17,60552,,,,,
73827,17,60555,,,,,
67763,17,60556,,,,,
75901,17,60561,,,,,
85740,17,60614,,,,,
38783,17,60615,,,,,
36677,17,60619,,,,,
19692,17,60621,,,,,
26625,17,60636,,,,,
39197,17,60639,,,,,
58349,17,60643,,,,,
50297,17,60647,,,,,
75375,17,60935,,,,,
46806,17,60936,,,,,
65030,17,60948,,,,,
63488,17,60950,,,,,
40208,17,60960,,,,,
62292,17,60969,,,,,
45515,17,60973,,,,,
83078,17,60004,,,,,
52398,17,60033,,,,,
65951,17,60042,,,,,
242188,17,60043,,,,,
146447,17,60093,,,,,
71258,17,60108,,,,,
60946,17,60109,,,,,
98983,17,60119,,,,,
51706,17,60130,,,,,
97888,17,60136,,,,,
54750,17,60150,,,,,
63976,17,60178,,,,,
63330,17,60191,,,,,
59467,17,60195,,,,,
71994,17,60421,,,,,
79488,17,60431,,,,,
37535,17,60432,,,,,
